Column1,Column2,열1
https://www.gigabyte.com/kr/Motherboard,메인보드(M/B) - GIGABYTE Korea,
https://search.shopping.naver.com/catalog/7264614024?cat_id=50002927&frm=NVSCPRO&query=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EC%97%90%EA%B3%A0%EB%85%B8%EB%AF%B9&NaPm=ct%3Dkm9zvthc%7Cci%3D38dda2b927c2c6a6cf314fcebc6240a95acea0b1%7Ctr%3Dsls%7Csn%3D95694%7Chk%3D6e1095c762af6d98859ecfcbd975c1b773b59cd4,마이크로소프트 Sculpt Ergonomic Mouse : 네이버 쇼핑,4
https://search.naver.com/p/crd/rd?m=1&px=485&py=226&sx=485&sy=226&p=hZJKXdprvxsssTMoREdsssssszC-504734&q=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EC%97%90%EA%B3%A0%EB%85%B8%EB%AF%B9&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=oIRfsxOEKTmhyoRWfwiocw%3D%3D&time=1615776966311&bt=26&u=https%3A%2F%2Fsearch.shopping.naver.com%2Fbridge%2FsearchGate.nhn%3Fquery%3D%25EB%25A7%2588%25EC%259D%25B4%25ED%2581%25AC%25EB%25A1%259C%25EC%2586%258C%25ED%2594%2584%25ED%258A%25B8%2B%25EC%2597%2590%25EA%25B3%25A0%25EB%2585%25B8%25EB%25AF%25B9%26bt%3D0%26nv_mid%3D7264614024%26cat_id%3D50002927%26h%3Df09413409695960a2db2c4b5772bbca28f12ca80%26t%3DKM9ZVOB5%26frm%3DNVSCPRO&r=1&i=00000009_0001b1013688&a=shp_dui*a.itemtit&cr=1,마이크로소프트 Sculpt Ergonomic Mouse : 네이버 쇼핑,4
https://search.shopping.naver.com/bridge/searchGate.nhn?query=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EC%97%90%EA%B3%A0%EB%85%B8%EB%AF%B9&bt=0&nv_mid=7264614024&cat_id=50002927&h=f09413409695960a2db2c4b5772bbca28f12ca80&t=KM9ZVOB5&frm=NVSCPRO,마이크로소프트 Sculpt Ergonomic Mouse : 네이버 쇼핑,4
https://cr2.shopping.naver.com/adcr.nhn?x=17q0%2BkllTGOCxRLXD3UJBP%2F%2F%2Fw%3D%3DsS7QijVB7Detqp%2BM6FrLt9cqu%2F6kQPrCirZa%2BtCmgy2QJBIaVZea7KaGqP3a%2BC8EWWI3gZ%2FTX2Mcfa95bKah5ZQVW5QKzN9WYMqMEUZZRBgDiB529UzxnoYnRCmTx83QL0ORq%2FPwqEPGXK4gAPHkaFixAMKPJEUtg9SWrnDwfIqIHHJoqGTNcLDqBJdhUWvZbGCii3v3B4PSoTl3cKZrBabPs5gv3dr0CBlUPrTyWDL%2BCyGh65eCBNWF32LI8F6yO3WgpV86XstS887ZWUy6J14SyRhoBRscFc7f1dsh9kYBsz%2F1Psrib1q87ppW8Rbp5ozN%2FkX8Ru2%2FcOyl%2Fs%2FmWwGuM2bo76tZ4KVcouqHgd61RUvXMKAIR9KhGKbzjwxOwhjYgJ0rAn5vvuJDjkBOO%2FY2GDgqfqfCpMZG0EtJmrUwhZyRN3f167jinHXiSMelNB6Re4atnAH%2BzOdkanV%2F%2BcAedITHDq02Ak0O0EnhFOVENtvmkR9AXSVzSVIC3GMCvUtDJRPWYadGXXsZSxq0ev%2BWOIwTSixSg%2BXt5N%2FmV7QhrzE%2F7%2FoHW66Jpx08DsIZ0C6EYlP8cNmbgawbaizaNnu27hGDWXsmbaVC0FS0hZG3Jw9IExl9vgCh%2BaEbclG172YwxMa4apUAvYp4S5DRalEbyNLi17PTf0eQpBfxxOBcYMPJkDMLMyHx24XQT7XTzM6WcnOwrjnZLTf1O5wZx2Hi%2BCbg2ajcjHu3n8dOf%2BW28Gf4UR9QfwMulU1wMHcR7pLznjVpM53bfsEO4EfvE6YLKjC2P6QNFuCmmGpj4xbJV%2FgTP4n%2FGCoDZ5YH%2B4AXieV1xwbYx3aJPeGbVPx5IrA%3D%3D,마이크로소프트 Sculpt Ergonomic Mouse : 네이버 쇼핑,4
https://www.galax.com/,GALAX,
https://search.naver.com/p/crd/rd?m=1&px=534&py=1602&sx=534&sy=202&p=hZJ7Hsp0JXVssZ26HRwssssstZZ-093857&q=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=oIRfsxOEKTmhyoRWfwiocw%3D%3D&time=1615776757281&bt=26&u=https%3A%2F%2Fsearch.shopping.naver.com%2Fbridge%2FsearchGate.nhn%3Fquery%3D%25EB%25A7%2588%25EC%259D%25B4%25ED%2581%25AC%25EB%25A1%259C%25EC%2586%258C%25ED%2594%2584%25ED%258A%25B8%2B%25EB%25A7%2588%25EC%259A%25B0%25EC%258A%25A4%26bt%3D0%26nv_mid%3D22951614491%26cat_id%3D50002927%26h%3De7b409857d2d17ba63c7ea1dae75c031c84e77dc%26t%3DKM9ZR4JO%26frm%3DNVSCDIG&r=2&i=00000009_00055805d81b&a=shp_dig*a.itemtit&cr=2,마이크로소프트 Arc 아크 블루투스 마우스 무선마우스 : 네이버 쇼핑,4
https://search.shopping.naver.com/bridge/searchGate.nhn?query=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EB%A7%88%EC%9A%B0%EC%8A%A4&bt=0&nv_mid=22951614491&cat_id=50002927&h=e7b409857d2d17ba63c7ea1dae75c031c84e77dc&t=KM9ZR4JO&frm=NVSCDIG,마이크로소프트 Arc 아크 블루투스 마우스 무선마우스 : 네이버 쇼핑,4
https://cr2.shopping.naver.com/adcr.nhn?x=YNvsMByWRIly479zfxZtqP%2F%2F%2Fw%3D%3DswVztgVZnbNqqZsTruN1RDtKPqssyiCqt%2BuPhxM77cDHCgALCdbbFK6R3%2Fj0sAJ6eWKvbVzCiigO0Lhhm%2FobdiHHZF3hgrnokK88hOx3loKKzS6EQ379BfXxlDipbrmm%2F1YfVoZCwRFdN%2B9ORY2%2Bk3GIIPmnuk906HZq1aR0Nv%2BztLtHGlB5464znX8lFlBIVtu1JIvUCMbUipVve1noVy99BjNIw%2BYRQC%2Bz1WJ3cI%2BQd3yATD2XOX5EoU%2FgBS2e0j0cWkMkw1rtLAQmMNEPWIH6Akqv0lnFb9mL3wzOY%2BMineqaDvXwl8jMi1XJzLrcAT375lcG5dtn0514e0BFuzWuM2bo76tZ4KVcouqHgd61RUvXMKAIR9KhGKbzjwxOwhjYgJ0rAn5vvuJDjkBOO%2Fadb1I6uP%2BnVGICfJ3VJwOI1K2gm%2BcBAUbwNlid%2BGSeA%2BZQyWtgWkjVtkke804av3SWzBQnCEl8X9AOlFvKwte5lcn%2BHxHiMKYtViUf%2Bf6UXF4GrJR627zKNsFvxu8IxrknwA4fhYwhhGMGaPqNuOwTMHz4LBXER6bqDE5R5HsQzFNY6j0aS383cL7O5rvZWI%2BJ%2BukIa5vS11B6ZhPiLc6PW%2F5TfD6cNYOtPWtGNkKpbZeNdMkKFVLihn4XBLEIfcOhuJmcrEfp46%2BLaxuWm039wFCaHWrJsC13gqJ5O%2B9dXq7pU%2BcTNbHx6iiRMsMMUWlqhFWA2KFR7bPrX2TSzHPn4iytTqfvpt0J%2FSpBAuwJV5XbGzGdYJ5RlHe%2BVdw8zs4GWHj1Cfj5uI4DA0F%2BXicvd9f13j04lst7xWT9ClfrBJnrJNQFpRJd0gAXFC2nQCTes6XDcIpUoWWo4n%2FxiNsr9P7ePPzLVA%2FOfonpFK8LW,마이크로소프트 Arc 아크 블루투스 마우스 무선마우스 : 네이버 쇼핑,4
https://search.shopping.naver.com/catalog/22951614491?cat_id=50002927&frm=NVSCDIG&query=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EB%A7%88%EC%9A%B0%EC%8A%A4&NaPm=ct%3Dkm9zrc7s%7Cci%3Da2d997a1b6fec9f332961904c3c0dad13817ee63%7Ctr%3Dsls%7Csn%3D95694%7Chk%3Dc44511a7ddc3b1a9ab09172360fc211bd6baf1ae,마이크로소프트 Arc 아크 블루투스 마우스 무선마우스 : 네이버 쇼핑,4
https://www.fmkorea.com/index.php?mid=digital&listStyle=viewer&cpage=1&document_srl=3452588806,삭제된 글입니다. - 에펨코리아,3
https://comic.naver.com/webtoon/list.nhn?titleId=687915&weekday=mon,꿈의 기업 :: 네이버 만화,1
https://comic.naver.com/webtoon/detail.nhn?titleId=687915&no=224&weekday=mon,꿈의 기업 :: 네이버 만화,1
https://comic.naver.com/webtoon/weekdayList.nhn,네이버 만화 > 요일별 웹툰 > 월요 웹툰,1
https://blog.naver.com/hrhst0111/221898316581,[전기과 학생의 가성비 마우스 리뷰] 로지텍 .. : 네이버블로그,3
https://search.shopping.naver.com/catalog/11458566698?cat_id=50002927&frm=NVSCPRO&query=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&NaPm=ct%3Dkm9zjr2g%7Cci%3D83c16395ab4676d8aecb6cc5f41e0111093bf9bd%7Ctr%3Dsls%7Csn%3D95694%7Chk%3D6fa394a79b6adcd38730b20815cca2f247da62dc,로지텍 M330 무소음 : 네이버 쇼핑,4
https://search.naver.com/p/crd/rd?m=1&px=452&py=1834&sx=452&sy=534&p=hZJ6fwp0YidssUxCZZVssssssZ0-002436&q=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=4a3eo9WjQO4IuqGmmyyfSg%3D%3D&time=1615776403063&bt=8&u=https%3A%2F%2Fsearch.shopping.naver.com%2Fbridge%2FsearchGate.nhn%3Fquery%3D%25EB%25A1%259C%25EC%25A7%2580%25ED%2585%258D%2B%25EB%25AC%25B4%25EC%2586%258C%25EC%259D%258C%2B%25EB%25A7%2588%25EC%259A%25B0%25EC%258A%25A4%26bt%3D0%26nv_mid%3D11458566698%26cat_id%3D50002927%26h%3Da102c51b48b4c8643f48c2afd51d6d7e323d048a%26t%3DKM9ZICOK%26frm%3DNVSCPRO&r=7&i=00000009_0002aafbda2a&a=shp_gui*a.itemtit&cr=2,로지텍 M330 무소음 : 네이버 쇼핑,4
https://search.shopping.naver.com/bridge/searchGate.nhn?query=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&bt=0&nv_mid=11458566698&cat_id=50002927&h=a102c51b48b4c8643f48c2afd51d6d7e323d048a&t=KM9ZICOK&frm=NVSCPRO,로지텍 M330 무소음 : 네이버 쇼핑,4
https://cr2.shopping.naver.com/adcr.nhn?x=Rq%2F%2Be3eO9calRGuRu8l%2Bcv%2F%2F%2Fw%3D%3DsOTi4TWeYu4sRWaMojkRP%2F1gYVqYEYnXajOydl%2B5qUoeaIhMe9Tquq9GZE1ZLHuWtrxfCnA5D6m1JQJg9zcokJPRoSC1vp1S3mU%2FnDdz%2FrYTq058TUC3ad50fEQ0Jyk7nJvn1wLcCEtQ09sk4AjMehAlvaXc2SoBDB4f88q9SGFfuffSmc0XznMmX7k8iBCcO2MGMqQ1BROfwNpLqKVbzk02Aor3SbsBTEsynuMdRXOh1Vb1XzKmjD6Idarsaoct0Z4IPsaQNv5dUABZ9E5OuVPCyCronvu2qAedB6M4Y5fU3SKgl1Hnd86MmLWkwGhfXO8E3SAGjKV28NqJXRgm3PMZMk40%2B%2FMTyoBGg1d0Adi5hmU5yxj7heTkxG%2F8Rt%2FgmHC9tf32VGexcPX2OdzHrTRjMYbaKDIK0DYeGN6PM2exxjRARhIicuKxTnvjkAmPfwgi42MjnNccihTrTWWrewn0uxbhGCKlU8oD%2FYg3hwAmmTOlS3vTJadj%2FbSnfdcJHC2JxAw8b0depu%2BocYlLhn6m9jI8b%2BgTdlijx2RBfR8zOWPpBWK4qtD2GCg%2B114SKgPzzm4Sge6L1bROdXO8Fc2qqvYNunXAJupj%2Bu1FJvGiXo4Ru3WZMEwyG145qtyZmpRugZKfp%2F1EDRdr%2FfHTTbmnmq5AO5Ie43wHjpjOw4bKaMzy4%2BXgIZZ6GtDP1qd6clCMUOxejsr3nEaxIlycTMfIZ%2F%2BITc2Y4N7r3S6Vp96xQBXyvBunwWZv1%2FO9Nzv%2B%2FJnrJNQFpRJd0gAXFC2nQCWcO8xYhQy71rN2dB0gncTU%3D,로지텍 M330 무소음 : 네이버 쇼핑,4
https://www.figma.com/,Figma: the collaborative interface design tool.,
https://www.facebook.com/password/change/reason/save/,,3
https://www.facebook.com/login/help.php?st=opw&lwv=120&lwc=1348060,로그인 도움말,3
https://www.facebook.com/login/device-based/regular/login/?login_attempt=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D166363243399924%26display%3Dpopup%26redirect_uri%3Dhttps%253A%252F%252Fthirdparty.aliexpress.com%252Ffbcallback.htm%26scope%3Demail%252Cuser_birthday%252Cuser_hometown%252Cuser_location%252Cuser_gender%26state%3D6345233358455068816%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D83b32e15-dacf-421b-a1bc-5cda5d5d0912%26tp%3Dunspecified%26cbt%3D1615383688139&popup=1&lwv=120&lwc=1348060,로그인 도움말,3
https://www.facebook.com/dialog/oauth?client_id=166363243399924&display=popup&redirect_uri=https%3A%2F%2Fthirdparty.aliexpress.com%2Ffbcallback.htm&scope=email%2Cuser_birthday%2Cuser_hometown%2Cuser_location%2Cuser_gender&state=-4961809225611816700,Close,
https://www.edwith.org/,edwith,6
https://search.shopping.naver.com/catalog/10502482718?cat_id=50002927&frm=NVSCPRO&query=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&NaPm=ct%3Dkm9zig00%7Cci%3D638eda7fb7170066ff3355db8057a2f5bb7941fc%7Ctr%3Dsls%7Csn%3D95694%7Chk%3D470b12510a00a80a8515e1498a07c84f5bc3d8d9,로지텍 M331 무소음 : 네이버 쇼핑,4
https://search.naver.com/p/crd/rd?m=1&px=786&py=1400&sx=786&sy=300&p=hZJ6fwp0YidssUxCZZVssssssZ0-002436&q=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=4a3eo9WjQO4IuqGmmyyfSg%3D%3D&time=1615776341991&bt=8&u=https%3A%2F%2Fsearch.shopping.naver.com%2Fbridge%2FsearchGate.nhn%3Fquery%3D%25EB%25A1%259C%25EC%25A7%2580%25ED%2585%258D%2B%25EB%25AC%25B4%25EC%2586%258C%25EC%259D%258C%2B%25EB%25A7%2588%25EC%259A%25B0%25EC%258A%25A4%26bt%3D0%26nv_mid%3D10502482718%26cat_id%3D50002927%26h%3D72309abcdcf899530385ba59c1bd2cb9bcec47e6%26t%3DKM9ZICOJ%26frm%3DNVSCPRO&r=2&i=00000009_000271ff2b1e&a=shp_gui*a.itemtit&cr=2,로지텍 M331 무소음 : 네이버 쇼핑,4
https://search.shopping.naver.com/bridge/searchGate.nhn?query=%EB%A1%9C%EC%A7%80%ED%85%8D+%EB%AC%B4%EC%86%8C%EC%9D%8C+%EB%A7%88%EC%9A%B0%EC%8A%A4&bt=0&nv_mid=10502482718&cat_id=50002927&h=72309abcdcf899530385ba59c1bd2cb9bcec47e6&t=KM9ZICOJ&frm=NVSCPRO,로지텍 M331 무소음 : 네이버 쇼핑,4
https://cr2.shopping.naver.com/adcr.nhn?x=99etIWgV7w2CxFUB%2BNR4vv%2F%2F%2Fw%3D%3DsfS5EN0l2n%2FPcSaYUybEuBbmIJj3CgeFXv78d0Ov4RmXl2EphQaM1UE3DmcNHPv3LARbFDf94035J61YUDHxKUqTQvyeknv7pk6Cp54Uyh1DfQYzSMPmEUAvs9Vid3CPkooX%2FwaduSLRRA1PnMawYKd3ALZ36e0czF7SDwwhqxY86oPtElX8pBWySewm%2BLDI8c%2F186Rxbk1gv5Folry3Y%2BUZVgIO42F1ZaXskE4po%2F47aI5AJnLVflPJzEBR%2F4TOcZmyiItnIjbl5NPjwltIxIq%2F9RCXI4fRO6OIyYJ3tEtW0dqRNhFKjuqEC0F3RPG4hfaJNF00fQnKeFdWO7Evb%2BZX0mzMryv%2FVLVtuAxaKnzEklgJ8ubH1x8QEvjMixdttkJat11EZYDC%2BKDB4AnOUfZP%2F60fI5c3Hcc0G6jaUMQj0xM7i1SKI8o2Fipj5i6QbM9rPaYFwKpHKioBXcssooDFjApgIXbBKF5hfO21rWT2gLuW%2BQj0BwR%2Bz4j57zQ2CXd16nOmeaorx8M5qKOGpSZKjjSdjv8o3qsUk1%2BLhuxgsQKrBW%2Btvep2JjJl%2FIChzvk9dJqn8p7Ir5N1GVA9HEP7FoOUVzwPaF0xq%2FQ57QsHm3JcSERcasXm6F5Jr3gRnaNvYMskIIE4BniNcdyzuBCJ8nBJCDaXstNvRf8LesKTJFBPspEHZmmDh3CnKLM8oACQcpgncm8rURv0Q8OBC%2BqcdAV3eS%2BUlxk44BTR6KnOG521Q2TLq%2B2Xvv%2BuHE7xXkPdcr%2BRPOdTouNOF3lNufy%2BA24P8RWEZGA8B2jUGa4w%3D,로지텍 M331 무소음 : 네이버 쇼핑,4
https://www.easeus.co.kr/data-recovery-solution/google-chrome-not-downloading-files.html#2,,
https://blog.naver.com/PostList.nhn?blogId=rs77214&categoryNo=1&skinType=&skinId=&from=menu,"★ 공지사항 ★, ❤️운정리샘중국어❤️ : 네이버 블로그",3
https://blog.naver.com/hannas27012/221534593989,[후기] 전자노트(카멜) _ 종이와 펜이 필요.. : 네이버블로그,3
https://blog.naver.com/PostView.nhn?blogId=hannas27012&logNo=221534593989&categoryNo=192&parentCategoryNo=0,,3
https://blog.naver.com/hannas27012/222216260409,[후기] 전자노트(카멜) _ 종이와 펜이 필요.. : 네이버블로그,3
https://blog.naver.com/PostView.nhn?blogId=hannas27012&logNo=222216260409&categoryNo=192&parentCategoryNo=0,,3
https://blog.naver.com/feena74/222205255621,손목이 편한 인체공학 버티컬 마우스 ABKO .. : 네이버블로그,3
https://search.naver.com/p/crd/rd?m=1&px=472&py=254&sx=472&sy=254&p=hZJ4Rlp0Jy0ss6JGTa0ssssstDo-074598&q=%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4+%EB%A6%AC%ED%94%84%ED%8C%85&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=sxzvQaz42X4YlYyMq8IiDg%3D%3D&time=1615775838241&bt=1&a=rvw*f.link&r=1&i=90000003_0000000000000033BC771FC5&u=https%3A%2F%2Fblog.naver.com%2Ffeena74%2F222205255621&cr=1,손목이 편한 인체공학 버티컬 마우스 ABKO .. : 네이버블로그,3
https://www.data.go.kr/tcs/eds/idt/selectIssueDataList.do,이슈데이터 | 공공데이터포털,2
https://www.data.go.kr/tcs/eds/idt/selectIssueData.do?searchCondition1=Y&issueId=372154&id=618&dType=FILE&pageIndex=1&sortType=updt_dt&perPage=10,이슈데이터 | 공공데이터포털,2
https://cr.shopping.naver.com/adcr.nhn?x=0VuDgT10jr9mB8rcNfUnvP%2F%2F%2Fw%3D%3DshF8DX8bs7h4X%2FlBvhFty%2B7kWRNAlPy%2ByxktKVty%2BOvdmW3CZpiJK5fIi%2Fk27ajp27mOa13r9A%2FkPGaSMJOqBPiF09iGVF0oT3gtjAJIQex%2FyuaPkWRg4mxlmm0z2A7QPwty%2B2Nd%2FYEtkzEMpGAh0Whytfh4LJ6uwpp39kOZ%2Fq%2Bm3A8wKlGpAZmTdledscm9NosTSih4i0O85vemLJ6Mueua0O2TX7GIDZW3de8vjU8zAiQTgDWnBpnXM3AOkzcxDSJ67vcNLfzgWmfPRjTPDoCIyRrKFGqcLLs76RzDwvtzIt9ELSj9ZgOwWGT6cXiS3A4ngWLwD1eOq0sUfCk5av6xSnQSaGVE0p669nqLOjSMdM3uNXfm74mzdmZgHXDkt6LNY3CxikcnMN7vcL0Me0x9TVq%2F1xy6BB%2BUc8Ht%2FOixfDinEndwA%2BDP2B4%2BfscnKPoVRGKE69U0rr5qui8URdn9QmI%2FmQmmD4i0uwF0MQ%2Fh8714%2FpqdLntqSkDlSWD3HvvIbDKsMns46RCgbzPOWoMpC57Gev83NhYI3SpTLTHL%2BAjK89iWh8z2sQU4aajIpIoCyYrPPdWEpNnPbi%2BqzHVtckwRlulhaRG0XhVsjvE96O4CF%2FmtDzmMqSOUggcj5VMaD8cxKl1IVte8onAJpvLjuJvMG%2FGumlb7HwrzOiFkJpqNOGeykinAYSIpinPwgnicV6RoE7yUcNuqWF68JGg%3D%3D&nvMid=82959148453&catId=50002927,로지텍 ERGO M575 무선 블루투스 트랙볼 마우스 병행 : 가온인터내셔날,4
https://www.data.go.kr/tcs/eds/idt/selectIssueData.do?searchCondition1=Y&issueId=372154&id=618&dType=API&pageIndex=1&sortType=updt_dt&perPage=10,이슈데이터 | 공공데이터포털,2
https://www.data.go.kr/tcs/eds/idt/selectIssueData.do?issueId=372154&sortType=updt_dt&perPage=10,이슈데이터 | 공공데이터포털,2
https://www.data.go.kr/tcs/dor/insertDataOfferReqstProcssView.do#,공공데이터 제공신청 | 공공데이터포털,2
https://blog.naver.com/hannas27012/222207813742,[후기] 버티컬마우스(마이크로소프트) _ 내돈.. : 네이버블로그,3
https://search.naver.com/p/crd/rd?m=1&px=618&py=2930&sx=618&sy=330&p=hZJaDsp0JXVssZiXh1sssssssus-064007&q=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=SG8T4CRwQW9pKlTLpn6dI%2Fhc&time=1615775262589&bt=21&a=web_gen*w.link&r=3&i=90000003_0000000000000033BC9E286E&u=https%3A%2F%2Fblog.naver.com%2Fhannas27012%2F222207813742&cr=3,[후기] 버티컬마우스(마이크로소프트) _ 내돈.. : 네이버블로그,3
https://blog.naver.com/feena74/222020296616,마이크로소프트 인체공학 버티컬 마우스 간단 후기 : 네이버 블로그,3
https://search.naver.com/p/crd/rd?m=1&px=502&py=2750&sx=502&sy=550&p=hZJaDsp0JXVssZiXh1sssssssus-064007&q=%EB%A7%88%EC%9D%B4%ED%81%AC%EB%A1%9C%EC%86%8C%ED%94%84%ED%8A%B8+%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=SG8T4CRwQW9pKlTLpn6dI%2Fhc&time=1615775162201&bt=21&a=web_gen*w.link&r=2&i=90000003_0000000000000033B170DFA8&u=https%3A%2F%2Fblog.naver.com%2Ffeena74%2F222020296616&cr=3,마이크로소프트 인체공학 버티컬 마우스 간단 후기 : 네이버 블로그,3
https://www.data.go.kr/tcs/dor/insertDataOfferReqstProcssView.do,공공데이터 제공신청 | 공공데이터포털,2
https://www.data.go.kr/#,공공데이터포털,2
https://www.data.go.kr/,공공데이터포털,2
https://www.cs.bgu.ac.il/~elhadad/nlp18/nlp02.html,Language Modeling - NLP 2018 - Michael Elhadad,
https://www.coursera.org/learn/machine-learning,기계 학습 | Coursera,
https://search.naver.com/p/crd/rd?m=1&px=478&py=1386&sx=478&sy=186&p=hZGe9wp0J1sssgDiP44sssssstd-486891&q=%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4&ie=utf8&rev=1&ssc=tab.nx.all&f=nexearch&w=nexearch&s=c1O3pFgvrLMiYI6dBwevxI0o&time=1615729240473&bt=27&u=https%3A%2F%2Fsearch.shopping.naver.com%2Fbridge%2FsearchGate.nhn%3Fquery%3D%25EB%25B2%2584%25ED%258B%25B0%25EC%25BB%25AC%2B%25EB%25A7%2588%25EC%259A%25B0%25EC%258A%25A4%26bt%3D0%26nv_mid%3D15571010856%26cat_id%3D50002927%26h%3Dc3f37832e46291ddacdc800ac65eefe24df092b4%26t%3DKM97G2MV%26frm%3DNVSCDIG&r=6&i=00000009_0003a01ac528&a=shp_dig*m.itemtit&cr=2,로지텍 MX VERTICAL : 네이버 쇼핑,4
https://search.shopping.naver.com/bridge/searchGate.nhn?query=%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4&bt=0&nv_mid=15571010856&cat_id=50002927&h=c3f37832e46291ddacdc800ac65eefe24df092b4&t=KM97G2MV&frm=NVSCDIG,로지텍 MX VERTICAL : 네이버 쇼핑,4
https://cr2.shopping.naver.com/adcr.nhn?x=o2w8nl%2BbsPvbJ9R9pZkHRf%2F%2F%2Fw%3D%3DsITLkS0Q6zNhMuh%2BnOGHiGBONtCagBATAKcmx3MQyWFGuFTIkligZYUhRJequluH7HWGlBIFkrs25DOEBtAXWK3pWa141DXLLwA%2B5j4fFb5fVh9WhkLBEV03705Fjb6TcuRLiuGYHUGtRNcqe8DZuqnn4bBjLzHJEF9kRpy9WxkmAU%2BH4Ez3RbBr91muBK64e30GM0jD5hFAL7PVYndwj5B3fIBMPZc5fkShT%2BAFLZ7SrUlu5lhya9w%2F%2FJoj3NdUxxJz7tPoawWkz0%2FhUBqDymqd6poO9fCXyMyLVcnMutwDzd7%2BRQ6S0vCUUF6eg0ptikK2RWnIN9laoO%2BxUBY0cVFTaNZ5BloflusbQgmnfCo1g8K0r5nB23phqljRs5a9g27e2fQfX%2FiMPCMHvxh8sQ43JDb2YBlSTyCo%2Bw0PhYKod3yATD2XOX5EoU%2FgBS2e0FXOPjZLVJ2KI3Q0HdANV3gQWGLJ4EZbZ0dXxokgVVPgxWh3bxW6nk7JZLScuM10ffko4TYLjUqS1GV%2FPCdm6CQTsfh4XxO%2F5p6yDZSI1RX4V7uNFJVdzYKjlIxJ1rfY8wVCYeNtg6OtAs84e5RNS92wa4RKT5aexzYplxT9DtZqz7eehzy4FzLJM9ZEqhP9JYue2pTcmrAshrxO9dG%2F%2BXqJlOxoZ9NNdNm%2F8FDT7FAORRB71d1TxqRG3cpJLNrvyVf4Ez%2BJ%2FxgqA2eWB%2FuAF4nldccG2Md2iT3hm1T8eSKw%3D,로지텍 MX VERTICAL : 네이버 쇼핑,4
https://search.shopping.naver.com/catalog/15571010856?cat_id=50002927&frm=NVSCDIG&query=%EB%B2%84%ED%8B%B0%EC%BB%AC+%EB%A7%88%EC%9A%B0%EC%8A%A4&NaPm=ct%3Dkm9yr148%7Cci%3D7d453b1ca68517b15d899879a686949d29192b37%7Ctr%3Dsls%7Csn%3D95694%7Chk%3Dca222cf974647a4a9aed4685c485d06b9a4be95e,로지텍 MX VERTICAL : 네이버 쇼핑,4
